h_c,alpha_deg,Re_million,AR,C_L,C_D
2.641804269351041,6.844780449535344,3.9532366279199755,6.0,0.6108020685471638,0.038374096216731816
0.2698473009350636,1.9011442671352032,1.9699530673652155,6.0,0.22496142236708375,0.01961765373136065
1.0747394755824151,5.2115534595048345,4.3545726092479,6.0,0.5065811496691947,0.028163336122219815
0.5358104539950332,5.014599578783839,0.5008550072330458,6.0,0.5357978653466868,0.029572843843624824
1.4059841632829322,10.985057335588703,3.3445409514738684,6.0,1.035884098152036,0.06569503145792908
2.4093403838331535,2.2027873912910287,1.85460791441277,6.0,0.19788935434919067,0.020757244058515402
0.7688624060818675,-1.3634775669439438,3.328825656920686,6.0,-0.1383707143040736,0.01884148060982116
0.25086177308678786,10.030926293264173,1.63111396797632,6.0,1.1994287850449648,0.046401630811970525
1.273200335482432,10.315655950189894,1.4440094153912695,6.0,0.9832539734157794,0.06003895197147099
0.6756878290768404,-3.227750479969675,3.3177217406249073,6.0,-0.3334935507885608,0.02168739860777569
0.3631838322954535,-0.8284155065682821,2.7362066927728095,6.0,-0.09381904387657448,0.018531741937435807
1.782963919361867,6.180538457591357,1.3427630973906433,6.0,0.5693392008453353,0.03478445525384667
0.9662187851748755,8.621522490157407,4.487787184605354,6.0,0.8490936354092491,0.045045397650033556
2.0487851460734423,5.707080107848807,4.470739978943119,6.0,0.5193493016844438,0.03171654470103067
0.6785947875078185,-0.9345728619750684,2.973057822632679,6.0,-0.09650224916135909,0.01856512748872376
2.8321280204688435,-2.1177347958048145,3.6774321239167658,6.0,-0.18807913098166873,0.020096441934720034
1.1588194879100029,4.095562145042937,2.5312403077409127,6.0,0.3945723527610271,0.024733751056218226
0.40593631075366565,9.048166506544183,4.106495139668906,6.0,1.0077261321077216,0.04257642976892874
1.9244136394651568,-0.5269251028459809,4.25235310826461,6.0,-0.048208557850560406,0.01818578806926459
2.7887482038968154,-2.797876882035462,3.938718646777403,6.0,-0.24874150674207623,0.02151138560329202
1.3770937486757735,4.816719932692875,1.5941697767665326,6.0,0.4552137763961822,0.02794915667595137
2.868312431703138,-0.9309256298359259,0.610198070890924,6.0,-0.08260707404420231,0.021255339540714537
1.5496978596941764,-2.9212204722516866,3.4621388523108982,6.0,-0.2727337264378287,0.021599332924892477
1.333163012062319,8.372233568660292,2.350659625175427,6.0,0.7939958182359915,0.0457492648730468
1.8986190108445957,9.139625697246759,4.524173803012571,6.0,0.837178656247462,0.05270754694831743
2.98577986518244,2.373368817571766,4.3693138739601896,6.0,0.21005377253693605,0.020520767044721066
2.8519366573195195,0.7052217626925508,2.901884422978571,6.0,0.06260268309087208,0.018505866142644847
1.4341309039963788,0.43393423099132455,2.1984986779498064,6.0,0.040834839589898246,0.018584114662380767
2.297413651394045,1.7755428132536135,3.7084529341640993,6.0,0.16008811548286866,0.01948242364391777
1.542525816914095,5.230522289860193,3.692163629805818,6.0,0.48856325409089296,0.029102085034967067
1.6350052645706343,4.445121249799637,3.570273019121065,6.0,0.4128311390471685,0.026159850461783242
2.378778532070042,1.685586898763141,4.2909082445315105,6.0,0.15157213538331687,0.019281575197120433
1.3025019631314454,6.198735667810903,3.09793363360172,6.0,0.5893614470491177,0.03313931785758547
2.230002358187315,6.8122790711593595,2.822195659280924,6.0,0.6156518213072466,0.0380070329273656
2.1623143461702745,4.932463167600549,2.8260866012333072,6.0,0.44686760873133075,0.02859357266560436
2.8029730911787967,2.1967186408299835,4.50041296108706,6.0,0.19522929831308686,0.020143466986326297
0.43330463651462503,5.982444511026149,2.1503801004243264,6.0,0.659782564219736,0.029380158115184764
2.2141438395212973,5.470444531425768,4.2886213691468225,6.0,0.49466551612687115,0.0307573527547709
2.789529393011224,1.4451817180906623,2.7720030369118067,6.0,0.12847951759358134,0.019229608533499535
2.9069859507814746,0.8512162026279242,0.8840252784619704,6.0,0.07546732185151835,0.020178530502248913
0.14264828439957095,4.7319820643085855,2.5204189429066832,6.0,0.6089975797994804,0.02408348101206441
2.60455626171217,5.797467824029612,1.8103837894064285,6.0,0.5178635338131575,0.033224627746089884
2.9454656161923984,5.77277502274894,2.875482700987281,6.0,0.5113651814738647,0.032851645265276924
2.875909520871794,2.1254081423656785,4.339894349009276,6.0,0.1885682658242056,0.020030156293681354
0.531415635474244,5.052382515460083,1.307549872492058,6.0,0.5404918875025903,0.02721519345163558
2.9206235600865695,11.772314163142706,2.638510809314106,6.0,1.0433929255273073,0.07885094688780092
2.6808131115895097,2.8483923047032267,3.12126013280836,6.0,0.2539191127983379,0.021755630983323865
2.4848840998749044,9.488235433439849,3.964191401753686,6.0,0.850430713509609,0.05680647669919901
1.4919649790427134,-2.698820939088689,4.734396331256185,6.0,-0.25293640516918814,0.020922316563142647
0.7738814669539811,10.00365205923155,2.977735465557845,6.0,1.0143079569801081,0.05281065109652549
2.425453678283093,11.067298488478182,4.647281084880705,6.0,0.9937439803371597,0.07054586229820393
2.7782374633720615,0.18982425366299616,2.014515330554932,6.0,0.01688038648358806,0.018608456365359106
0.8717777896476484,-3.806377349244917,3.9394389709294706,6.0,-0.3798540868256791,0.023247994150624604
1.6629097821043421,3.728134614940789,3.9367645624298047,6.0,0.3456793637973316,0.02375189927041834
1.3839832040261415,-1.076603877403553,2.980755413470748,6.0,-0.10169260708658141,0.018725772722847627
2.7999502163453496,11.546100068564286,1.2820492342737095,6.0,1.026212854009377,0.07714373900182242
0.21748106244646043,10.363174961880773,2.2379193304712377,6.0,1.2641090388995655,0.04728991310564712
2.2228179674040263,11.370638174884347,1.80882553207652,6.0,1.0278714032640788,0.07356331937831101
1.8816824161520902,5.661914523852044,4.85095378669288,6.0,0.5190355814100663,0.031297428087859624
0.18225955882921108,4.242565870442274,3.4008010743895736,6.0,0.5298235989636662,0.022897876904783978
2.185737341197547,9.323485590083694,4.590670265428963,6.0,0.8439485380333257,0.05483870329229145
0.14637601561835872,6.437583451024338,1.832718963354743,6.0,0.8260081354424106,0.029252246363636
2.2980579068336415,-0.023077178124077946,2.430230263636048,6.0,-0.00208066034500216,0.01842319418244416
1.5870002974600264,10.948576612125795,3.053175465643533,6.0,1.0197853647920638,0.06652839862111311
2.794402240311318,3.0351911994485015,2.0962768252563917,6.0,0.2698027006361637,0.02256026571792837
0.2916392404998167,8.376899652948785,2.5542483221927696,6.0,0.9801009661147462,0.03810362278808646
2.5398201108759113,4.015007311815788,3.196881757405089,6.0,0.35929171680948846,0.025171740061104356
0.29340102542459406,-1.0663001103179592,0.627286884577598,6.0,-0.12464756120414004,0.021108199963640703
1.098498938531963,0.7348295521506127,2.0291501970372856,6.0,0.0712412685074594,0.018787483943984933
1.3478663226487166,5.190572300845075,0.5009976486963418,6.0,0.49167416098907313,0.0321079492359056
2.9015800342738034,-1.7119666517715117,2.671419299007528,6.0,-0.15179846680590808,0.019627282221594922
1.7304723424625255,-3.7801942621363427,3.236002992861981,6.0,-0.349188835066192,0.0240603347143565
0.8507073201957035,2.942259589598903,0.918457070295504,6.0,0.29456558722684106,0.02283161028161362
0.8008595708736004,8.195154749747514,1.5894248096515853,6.0,0.8270922277234709,0.042222897807206165
2.6755431299116217,5.826516379886208,4.1179631947655615,6.0,0.5194743098502175,0.032790015063302605
0.7550213424102407,1.1863420129180167,4.28126701932319,6.0,0.12069374940126226,0.01855012901692999
0.4612086469223221,7.475855028727892,2.244799644216641,6.0,0.8168013219531867,0.035657891613855755
0.936159195321975,3.752234129757973,4.164006787435521,6.0,0.37102174009323824,0.02315776533664269
1.7997568879569252,11.99202163611243,1.7471311386446422,6.0,1.103735012804413,0.07792221959023386
1.7068624563024768,8.416506439116489,3.6774870004106677,6.0,0.778462762216201,0.04703791444707936
2.4481612501470553,9.290103060348144,2.9545548064570153,6.0,0.8335886762540149,0.055319074301361085
1.725380260817939,0.15278249822044998,2.480445855061981,6.0,0.014116905892762653,0.018415845293084702
0.9364215218505104,-1.563280594418977,3.453990242781995,6.0,-0.15457201378227972,0.0190604305892936
1.297399393774589,-0.8111374542879997,0.5602580559373547,6.0,-0.0771543179210266,0.021424605268565104
2.4725508158156404,2.9162394295402567,1.230995492187599,6.0,0.261478372582434,0.022878747400566078
1.916868741017285,4.194385913934406,1.8222055897458043,6.0,0.3838777562785775,0.026009171275485857
2.8813251638225825,-0.8862504362842483,3.562531743963192,6.0,-0.07861922815836023,0.018503859867416247
1.1712727921658745,8.479116335817306,3.6780589101261842,6.0,0.8158786967957093,0.045396553197295075
1.702573380511733,9.894898470675674,3.56342370883712,6.0,0.9154199024824061,0.05808041196466114
1.822380184678188,1.0560797721638533,3.9542769795368407,6.0,0.09709040872672706,0.018565656433096416
2.560044503997674,4.12902714810064,0.8579820245618057,6.0,0.36928362501442213,0.027283340718086996
0.5218732607409421,5.509993640204142,0.976500087869096,6.0,0.5910281724562106,0.029226382973723396
1.2788799765695673,7.558050782897979,4.349080221179513,6.0,0.7200528820747576,0.04011860486349905
2.7388809888206613,-1.6404407285542977,2.1057698883251046,6.0,-0.14602039162597236,0.01971792013997523
0.2248939768477921,0.4939369824505029,3.057670807175794,6.0,0.059973685718869386,0.0183198351608824
2.4858482125263555,7.691295933734445,2.765762625800364,6.0,0.6893513409951384,0.043755056518979346
1.3046137083765514,5.091077028682026,3.3199815710193104,6.0,0.4839618573604635,0.028252285714271567
2.506431557306498,10.399132695023175,0.8462602005257852,6.0,0.9314849430308073,0.06649608026854092
0.12886822634114667,3.1657337918198944,3.964056018648865,6.0,0.412149238808265,0.02062415635787654
1.158633857498985,2.5058055205415677,1.0553104767341916,6.0,0.24141740581192492,0.021869775139233227
0.32802710778035565,0.9041154804912352,3.5661850782531586,6.0,0.10396135690672809,0.018395439111549377
1.9925822713762515,-0.29803883752407145,2.309639446178198,6.0,-0.02718575789510678,0.018503066253127268
0.8941623859387158,6.412261356214373,2.715177362279623,6.0,0.6377968302436732,0.033009709419753674
2.13769100491338,0.23497602916312843,3.5226218046233506,6.0,0.02130800268387853,0.01819106663916929
2.837024138132063,9.796408330288758,2.169512378130366,6.0,0.8699330078095029,0.06031113017522095
0.4677695965576185,0.33037433043373277,0.7071686210816249,6.0,0.03601997095829412,0.020461806889687403
2.6078570566622448,6.773754099602364,4.838951982747225,6.0,0.6050166683759066,0.037837728928757176
0.2724460396409816,5.090946270427711,2.8520460473356217,6.0,0.6015751269993053,0.02550077587233648
1.2042344741015794,6.055340766062534,3.8396508847738735,6.0,0.5808034553177273,0.03210264709599962
1.3463447774178723,10.32666841010941,2.8908267517587762,6.0,0.9783071801553112,0.05990573081319306
1.5176636858170465,-1.2801847764893957,4.188591062014875,6.0,-0.11977261381896055,0.018732079441097525
2.931740733614529,-1.6029512659926066,3.0407728058947665,6.0,-0.14203609848296483,0.019379628777930754
2.3495044454953025,-2.0495644586351,1.052405952742382,6.0,-0.18447571706409896,0.021294889267616295
0.9956863518858569,-2.7769756653085285,3.388579540951124,6.0,-0.2724658402712842,0.0210104761742506
0.8825266779523204,4.54769637765985,1.2773330124664293,6.0,0.4531080024402005,0.02652400710247449
2.6030485921490216,-1.3483015687636453,4.206443607574824,6.0,-0.12044309243311373,0.018860760934527473
2.6557908009393008,8.914686881495838,3.5647772021276696,6.0,0.7952177734825787,0.0525588431253808
1.5810488660765714,-3.638231511249918,4.729138871643984,6.0,-0.3390019223719539,0.02334984365654033
1.0984576197907432,1.993711547757723,3.330863552936797,6.0,0.19328996187408598,0.019686297924936348
2.9852603096666614,3.5712635422171015,1.5132339385464697,6.0,0.31607635628451913,0.02449836989586904
1.0162362815663306,-0.5355471891708081,3.0071189562137737,6.0,-0.05241307813871258,0.0183704633507854
0.629865898887031,1.6944995122766482,3.9729752463195367,6.0,0.17683664858908055,0.01904839407109877
2.6522845517818023,-0.43533703154476555,3.703497338862843,6.0,-0.03883701270890296,0.018222049029604122
2.4557726545226366,0.5092497013556123,2.040335177006683,6.0,0.045683779331040134,0.018691574758906433
2.0368792761569186,10.829936971657464,3.449080177717119,6.0,0.9860167960927042,0.06736210312183304
2.8793995321560604,2.6748058609572176,4.7087107758548346,6.0,0.23729235350404204,0.02114405835888759
2.7845722739218144,2.1738390601715203,3.5816451939479093,6.0,0.19328184901790466,0.020212775277391893
2.269920659575087,5.778791238946788,2.1528563101361096,6.0,0.5215220542027456,0.03273539326613826
2.5960340876882655,6.626269707976089,4.598412486725429,6.0,0.5920349736212801,0.0369968449603645
0.8167255469341117,6.564424718842956,4.224308867276776,6.0,0.660769566869007,0.033132972711395314
0.5096150150129917,-2.643856524415778,4.348326921202254,6.0,-0.2845941262995729,0.020253732581942536
2.0431793630133144,5.310441264555028,0.9807861951198573,6.0,0.48336603700621406,0.031469811192806764
2.1723937562987827,7.77477759836761,1.808729751383096,6.0,0.7041088059706219,0.04427720640531786
0.5844534934685893,8.729093858295192,4.05557511197091,6.0,0.9208721901425555,0.042747694563836675
1.2471160920041404,5.416548031029642,1.736633731481079,6.0,0.5174809033191637,0.030021920499124208
2.739741722026559,-1.9108310682470737,0.8316767100103525,6.0,-0.17008495974079613,0.02158979832357215
1.7280622258956466,-2.660154817651536,3.5746970561266362,6.0,-0.2457591627458341,0.021051943467556206
1.7771741532861909,1.1688590896930862,4.096714804155675,6.0,0.1077051903712615,0.018649245566370567
0.6629763413833013,10.840940951455403,3.3879551366316405,6.0,1.1231097333567142,0.057327015947163745
1.625464520991838,3.5618804613357185,2.0517950139125203,6.0,0.3309895815334582,0.023705893126688297
1.6179607094452677,10.32758251436237,3.0189799353539692,6.0,0.9601274223884472,0.06136424210246155
0.3579133567141888,3.3547992524323984,0.596839781513572,6.0,0.3807682594620206,0.024234820493660623
2.947633810067448,8.081889704962032,3.031977450888762,6.0,0.7158774838139454,0.04679131213174749
1.757047241321746,3.762034811034246,4.355605286217852,6.0,0.34701922153937975,0.023860222373917127
0.11858575972649948,7.339236182918141,0.8512395575655652,6.0,0.964144295298475,0.033381920710914115
2.340682683553627,1.0748684266748736,2.224937284465244,6.0,0.09677384767404745,0.01899222740303504
2.9369705701364226,10.237844218187261,1.24188672886919,6.0,0.9070611105014296,0.06498173212267702
1.8106230821307565,0.25132909978533036,2.2100355348496543,6.0,0.023119436306924594,0.018530981191419
1.0270767452197285,-3.9011707394515494,0.5585345301869837,6.0,-0.38130302126042076,0.02678566449499533
0.6437723756105762,7.538652577869472,4.224933139240154,6.0,0.7842716061703526,0.03687109100711078
2.050327238358921,6.825671411913273,2.733094896535705,6.0,0.6211028875787383,0.03788649739154095
0.6658114555247345,6.510423198810834,2.4616312950302546,6.0,0.6740647216169086,0.03254093866432034
1.7752948883017918,6.9986400370132245,3.2080762203640303,6.0,0.6449564298525295,0.03833419765511435
1.8464936115009147,5.38022737629573,4.325126919147052,6.0,0.494044199493918,0.030023109111859014
2.8910269700607047,-2.155536750743769,1.8106732617097445,6.0,-0.19117519103106273,0.020730985993535834
0.30956927003664264,6.707259558080821,1.703826375823758,6.0,0.77789580290165,0.03155060033776371
1.5499211886099937,-3.894423619508723,0.7227239347047277,6.0,-0.36358960545782854,0.026448735255984138
2.25788268991968,-1.0745139367247898,1.6987959217998088,6.0,-0.0970127663319706,0.019268152837802418
0.6139575473765105,2.734054483125572,0.797953316921433,6.0,0.2863761071895268,0.022552232636291674
1.2253935221751058,2.0539100865384743,0.687013192282493,6.0,0.19661319482183975,0.022125692475663553
0.28239694551941685,-2.0965574013677184,2.9872875299466517,6.0,-0.24645443969381065,0.01949795059777963
2.2050545049497527,2.831321664638198,1.3272569933159957,6.0,0.2561065742463292,0.02250468375939466
0.3545268716025116,5.977875897973478,0.8341597492943962,6.0,0.6794529463591403,0.0304052050843931
1.245765954238106,2.039414904518944,4.6252163363600305,6.0,0.19486331395855008,0.0196297682981188
2.633215630250123,7.335991732587345,1.1693025161178048,6.0,0.6547860232999735,0.04258463620819697
1.4696709765750333,-0.30524647394756776,0.9267385582578552,6.0,-0.028652152332383055,0.01979509645253579
2.7466036075585682,-1.6987956436652247,4.868051262472411,6.0,-0.15118559571744622,0.01926389927176366
2.32115964144273,7.982397511815783,3.5013513375573626,6.0,0.7191437639840984,0.04535165809254692
2.754439484324121,6.699650076192878,3.7658931875142403,6.0,0.5961243982670383,0.03762527208899613
0.46946872624182834,2.8699310927162003,3.03441798119088,6.0,0.31273241821974584,0.020798649877727386
0.3133324254588329,-1.8117234429165912,0.8167537135408066,6.0,-0.20974544132859543,0.02098295969553048
0.3039461353507324,6.618939829263635,4.28844758185645,6.0,0.7697313999440436,0.030468214688018632
2.619677453607226,7.999291998819428,2.38113051892366,6.0,0.7142499917004368,0.04609915166874616
1.9388029401075855,-1.3769175486747844,2.266105209692782,6.0,-0.1258928533567754,0.01927186542882404
1.5400579120166737,7.028827790882946,1.1088915980197518,6.0,0.6566413543417515,0.03919030841867821
0.5742759069697928,1.6901933821085748,1.0094894862407622,6.0,0.1787636813857729,0.02050188527441012
2.0538269694090934,10.641897838234929,2.8501066980963428,6.0,0.968222500825388,0.06584657879995912
1.0222504247528144,8.02463500173426,3.0593461530610067,6.0,0.7847869860663177,0.04194386298843556
2.1615516034712403,0.3796987237343412,2.834084942357357,6.0,0.03440064344918264,0.01836664488378514
1.4350304537152418,11.008421114204864,3.2590610507939646,6.0,1.0358660652039273,0.06610371570028438
1.5716625955791288,-3.596275902325848,4.449395583893481,6.0,-0.3352897376282213,0.02324865355587466
2.390030624133624,-1.042815768345628,2.7689218022504924,6.0,-0.09373908690281901,0.018787775669725938
0.3689618790178042,-0.1295524616458401,2.2061645541494084,6.0,-0.014637277108006852,0.01851147671956363
1.7783996596381575,7.7132813339181485,1.654577161611925,6.0,0.7106997062733079,0.043243318031350494
0.6719813471580187,4.4186884880259445,1.8808098910471616,6.0,0.4568972360084296,0.025185451438357744
2.4435965802593476,3.4300065263050605,3.023631740115654,6.0,0.3078126521851396,0.023309873868543593
1.5176535047748538,-0.43946657964506386,4.0791755352486385,6.0,-0.04111601508154516,0.018167434594460633
2.967216466766677,8.10347376575378,2.485044634694179,6.0,0.7174818483936873,0.04710407656969516
0.6305356415595843,-2.1262974711745137,0.6834304728887648,6.0,-0.22186490655146948,0.022014743413520606
2.892755506360375,-0.0425404735223065,1.3466952668424659,6.0,-0.003772778757250838,0.019085906280683518
2.422659406164966,8.901765113199618,0.9079350504123145,6.0,0.7993674615905251,0.05377317403687751
1.4956554400682789,3.216759431457472,2.0000453631340025,6.0,0.3014022998540785,0.022721627770393646
2.459248786120943,10.029083785593743,3.5796949613192415,6.0,0.8995949167092265,0.061349777932498975
1.8482618251992373,5.626625667716096,3.1582162935719142,6.0,0.5166255800116385,0.03131655714116516
1.9998510855750027,8.632714351334112,3.479574154812083,6.0,0.7871925429572324,0.04934262208901595
2.7497032118514277,-1.001547633134063,2.545678089142066,6.0,-0.0891266146279872,0.01882123377381519
0.28928420759274504,1.0595498828234682,0.9940124162799816,6.0,0.12411496694434784,0.01992710178644754
2.5214657914793617,2.027296828810922,1.8331517976770428,6.0,0.181512581740471,0.020460614611499256
1.2072628619020926,3.907187294112555,2.7993221551465264,6.0,0.37465407575555154,0.02413877478251164
1.044082286692043,3.5594723916404867,2.7372423428269417,6.0,0.3472074269503808,0.023013838370556185
2.9826776365089542,9.15945852131955,1.596476245473227,6.0,0.8107072786197874,0.0555339775121655
2.365452456021497,-1.2289514894073186,4.213857011750864,6.0,-0.11055751353277753,0.018720322647676448
1.5080519024608046,9.623774634074433,2.44991001194168,6.0,0.900968014969916,0.05536508830182843
1.3256223496318655,10.224740706294554,4.304552563223061,6.0,0.9702787952755837,0.05873333018737667
2.644833827028209,-2.791695431022438,1.6947168364918017,6.0,-0.2491001654954612,0.02215208197378778
0.351763129423193,-3.8497540860610826,4.738728136429084,6.0,-0.43808075368910654,0.022332004213170064
2.1544143950502117,0.6840475651125626,1.003358058805513,6.0,0.061991215258960924,0.019791037950514807
2.3885484087449234,2.411916284185029,3.9613212073164004,6.0,0.21681819168897343,0.020594729355072183
2.417669501176733,11.527190507976114,0.590839038543737,6.0,1.035287243904021,0.07793507632219691
1.034631501745512,-2.8574624471442753,1.5634429859367998,6.0,-0.2790396668583771,0.021891183231235182
2.410253629963558,8.500884243652822,4.41748986939587,6.0,0.7636627188433108,0.04901443449932985
0.7534524814394289,3.60679925740366,2.0754724991507922,6.0,0.36704619276006795,0.02302575946073755
1.1506930564052504,-1.922023603629846,4.696157718764537,6.0,-0.18532227474904736,0.01942085935014562
1.3105995253927016,1.8572849387305368,4.682376502802855,6.0,0.17646654195622413,0.019365900011093427
1.6700889525274774,2.094422513294571,4.100866596020774,6.0,0.1941186833367617,0.01987027541489014
0.4265796300676158,-0.10283999516566666,2.282474521511671,6.0,-0.011368547747381913,0.018479437874547904
1.280148621853988,0.7098201203820764,4.3622082654618985,6.0,0.06761689554258458,0.018253085098002296
0.10087200131007644,2.7187012992412,2.5569695161796875,6.0,0.3630528577686701,0.02019907214781538
2.2587041064074573,11.396182318636068,1.0677748778853253,6.0,1.0288778341183387,0.0746886433942794
2.570440145479345,3.341769103705328,4.333812660136303,6.0,0.2987874143620051,0.022879418028365663
0.5029018694485728,11.202160193797079,4.173110169898531,6.0,1.2082191249543235,0.05734956434477925
2.1409787308737136,-3.5114868546631115,1.1100444820353697,6.0,-0.3183873587688397,0.024607965013242042
2.4811989563444525,-2.942235862828488,4.399369326403061,6.0,-0.2637414376052171,0.021775504690819878
2.947302136328202,-3.554945500843692,2.8353337389668805,6.0,-0.3148921987665259,0.0238256943474804
2.5469926308693074,6.6551142121976685,3.846158413304792,6.0,0.5954260639187849,0.03721012136429544
1.3299088077876373,-0.4762769421792772,1.7067920935984673,6.0,-0.04518055193495199,0.018860088592810346
2.9410972546780036,5.222722900688776,1.4695766771974232,6.0,0.46268494466382765,0.030873868965924475
2.92455477407183,8.725858169686793,4.317407667084551,6.0,0.7733143210036528,0.0513019785353865
1.560663239681679,1.3090226985360598,3.2009620912636874,6.0,0.12212845004779677,0.01891277354205298
2.284994961893325,-0.06916011665461141,1.1646745952389317,6.0,-0.006238307911331836,0.01931925430262
2.7501292362521723,7.606537394249198,2.1464153881326804,6.0,0.6768901750895715,0.043657203797184144
1.480826508709384,3.614364692793126,4.365661181996579,6.0,0.3390015488222026,0.023251839440276895
2.6049800991815464,-1.6126376632111903,2.6072761177136594,6.0,-0.1440485067092474,0.019490569089279222
2.134548841579431,-2.600878120484982,2.0158380302557704,6.0,-0.2358801083524983,0.021447147416925924
0.952380342326217,7.79468001823073,2.034292391978139,6.0,0.7690603852532687,0.040580171624414504
2.3261915829520734,9.766597358062796,4.210898910052855,6.0,0.8797376705599366,0.05877445131525078
1.7549858789925474,10.245793252536206,2.5443456239290545,6.0,0.9451995683575222,0.06140572774902419
0.37215094495658807,4.161424119755258,4.767590762306267,6.0,0.46956496005750625,0.02311069319083642
